LINE_SEGMENT,TRACK_NUMBER,BEG MP,GRADE_TO_NEXT
"7,200",1,369.03,1.33
"7,200",1,369.24,1.21
"7,200",1,369.51,-1.05
"7,200",1,369.72,0
"7,200",1,369.98,1.32
"7,200",1,370.19,1.42
"7,200",1,370.82,-1.41
"7,200",1,371.91,0.7
"7,200",1,372.17,1.38
"7,200",1,372.28,1.42
"7,200",1,372.43,-1.41
"7,200",1,373.01,-0.23
"7,200",1,373.23,-1.12
"7,200",1,373.55,-0.59
"7,200",1,373.71,0.17
"7,200",1,374.34,0.98
"7,200",1,374.77,-1
"7,200",1,375.47,-0.95
"7,200",1,376.32,-1
"7,200",1,376.6,-0.95
"7,200",1,377.16,-1
"7,200",1,378.34,-0.96
"7,200",1,378.73,-0.99
"7,200",1,378.95,-0.96
"7,200",1,379.52,-0.99
"7,200",1,379.81,-0.96
"7,200",1,380.79,-0.99
"7,200",1,380.98,-0.95
"7,200",1,381.67,-0.99
"7,200",1,381.94,-0.96
"7,200",1,383.01,-1
"7,200",1,383.3,-0.95
"7,200",1,384.4,-0.99
"7,200",1,384.9,-0.5
"7,200",1,386.34,-1
"7,200",1,386.37,-0.97
"7,200",1,387.62,-1
"7,200",1,388.08,-0.95
"7,200",1,388.91,-0.99
"7,200",1,389.2,-0.96
"7,200",1,389.63,-0.99
"7,200",1,389.88,-0.95
"7,200",1,390.54,-1
"7,200",1,390.74,-0.96
"7,200",1,391.8,-1
"7,200",1,392.24,-0.69
"7,200",1,393.28,-0.2
"7,200",1,394.93,-0.99
"7,200",1,395.38,-0.96
"7,200",1,395.67,-1
"7,200",1,395.92,-0.96
"7,200",1,396.2,-0.98
"7,200",1,396.57,-0.95
"7,200",1,397.16,-0.99
"7,200",1,397.47,-0.96
"7,200",1,397.85,-0.99
"7,200",1,398.12,-0.95
"7,200",1,398.83,-1
"7,200",1,400.44,-0.96
"7,200",1,401.03,-1
"7,200",1,401.26,-0.95
"7,200",1,401.9,-1
"7,200",1,402.18,-0.96
"7,200",1,402.81,-0.99
"7,200",1,403.38,-0.96
"7,200",1,404,-1
"7,200",1,404.34,-0.93
"7,200",1,405.42,-0.49
"7,200",1,406.35,0.4
"7,200",1,407.3,0.9
"7,200",1,407.62,0.99
"7,200",1,407.91,0.96
"7,200",1,408.17,0.99
"7,200",1,408.39,0.95
"7,200",1,408.83,0.99
"7,200",1,409.03,0.96
"7,200",1,409.85,0.99
"7,200",1,410.07,0.96
"7,200",1,410.4,0.02
"7,200",1,411.71,0.25
"7,200",1,412.6,0.45
"7,200",1,414.06,-0.31
"7,200",1,414.36,-0.76
"7,200",1,415.2,0.5
"7,200",1,415.82,0.09
"7,200",1,417.77,0.63
"7,200",1,418.16,-0.16
"7,200",1,418.23,-0.38
"7,200",1,418.38,-1.28
"7,200",1,418.43,-0.41
"7,200",1,419.14,-0.53
"7,200",1,419.38,-0.11
"7,200",1,420.04,-0.24
"7,200",1,420.28,0
"7,200",1,420.61,-0.3
"7,200",1,420.72,-0.9
"7,200",1,421.2,-0.51
"7,200",1,421.24,-0.13
"7,200",1,421.46,-0.33
"7,200",1,421.54,-0.57
"7,200",1,421.73,-1.27
"7,200",1,421.85,-1.41
"7,200",1,422.06,-1.24
"7,200",1,422.25,-1.44
"7,200",1,422.34,-1.2
"7,200",1,422.74,-1.41
"7,200",1,423.32,-1.36
"7,200",1,423.41,-0.81
"7,200",1,423.5,-0.1
"7,200",1,423.71,0.52
"7,200",1,423.87,-1.45
"7,200",1,424.08,-1.36
"7,200",1,424.23,-0.8
"7,200",1,424.38,0
"7,200",1,424.66,-1.41
"7,200",1,424.98,-1.66
"7,200",1,425.02,-1.58
"7,200",1,425.07,1.49
"7,200",1,425.13,-1.51
"7,200",1,425.31,-1.76
"7,200",1,425.5,-1.83
"7,200",1,425.59,-1.75
"7,200",1,425.71,-1.78
"7,200",1,425.92,-0.95
"7,200",1,426.13,-1.7
"7,200",1,426.25,-1.65
"7,200",1,426.36,-1.15
"7,200",1,426.42,-0.94
"7,200",1,426.51,-0.28
"7,200",1,426.64,-0.71
"7,200",1,426.79,-0.6
"7,200",1,426.9,-0.04
"7,200",1,426.99,-1.74
"7,200",1,427.18,-1.36
"7,200",1,427.32,-1.46
"7,200",1,427.39,-1.45
"7,200",1,427.46,-1.46
"7,200",1,427.57,-1.4
"7,200",1,427.73,-0.51
"7,200",1,427.85,-0.47
"7,200",1,427.99,-0.32
"7,200",1,428.22,-0.01
"7,200",1,428.78,0
"7,200",1,428.78,-0.02
"7,200",1,429,0.54
"7,200",1,429.13,0
"7,200",1,429.2,-0.27
"7,200",1,429.43,-1.4
"7,200",1,429.71,0
"7,200",1,429.79,0.72
"7,200",1,430.1,1.38
"7,200",1,430.32,0
"7,200",1,430.53,0.54
"7,200",1,430.8,0
"7,200",1,431.06,0.49
"7,200",1,431.28,1.13
"7,200",1,431.59,1.03
"7,200",1,431.86,1.38
"7,200",1,432.12,0.74
"7,200",1,432.44,0.3
"7,200",1,432.85,2.09
"7,200",1,433.03,0
"7,200",1,433.21,-1.42
"7,200",1,433.51,-0.43
"7,200",1,433.62,-1.42
"7,200",1,433.95,-1.22
"7,200",1,433.97,-0.84
"7,200",1,434.34,-0.95
"7,200",1,434.4,-1.42
"7,200",1,435.74,-1.45
"7,200",1,436.06,0
"7,200",1,436.51,-0.54
"7,200",1,436.87,0
"7,200",1,437.12,0.71
"7,200",1,437.46,0.16
"7,200",1,437.86,-0.15
"7,200",1,438.23,-0.42
"7,200",1,438.68,0
"7,200",1,438.96,0.45
"7,200",1,439.32,0
"7,200",1,439.48,-0.31
"7,200",1,439.74,0
"7,200",1,439.94,0.53
"7,200",1,440.62,0.36
"7,200",1,441.43,0.17
"7,200",1,441.81,0
"7,200",1,442.14,-0.42
"7,200",1,442.36,0
"7,200",1,442.66,0.27
"7,200",1,443.21,0.72
"7,200",1,443.39,1.25
"7,200",1,444.17,-0.44
"7,200",1,444.31,-1.42
"7,200",1,444.77,-0.3
"7,200",1,445.37,0
"7,200",1,445.61,0.2
"7,200",1,446.1,0.9
"7,200",1,446.44,0.9
"7,200",1,446.67,0.84
"7,200",1,447,1.41
"7,200",1,447.43,1.34
"7,200",1,447.58,1.42
"7,200",1,447.74,1.25
"7,200",1,447.89,1.42
"7,200",1,448.29,1.4
"7,200",1,448.31,1.27
"7,200",1,448.61,1.36
"7,200",1,449.54,1.28
"7,200",1,449.82,1.44
"7,200",1,450.12,1.31
"7,200",1,450.22,1.44
"7,200",1,450.34,1.29
"7,200",1,450.7,1.37
"7,200",1,450.82,1.29
"7,200",1,451.06,1.39
"7,200",1,451.19,1.29
"7,200",1,451.33,1.41
"7,200",1,451.42,0.73
"7,200",1,451.57,1.47
"7,200",1,451.75,-1.37
"7,200",1,452.05,-1.41
"7,200",1,452.46,-0.9
"7,200",1,452.64,-1.26
"7,200",1,452.97,-1.25
"7,200",1,452.99,-1.22
"7,200",1,453.13,-1.32
"7,200",1,453.26,-1.27
"7,200",1,453.32,-1.07
"7,200",1,453.41,-0.6
"7,200",1,453.53,-0.4
"7,200",1,453.65,-0.32
"7,200",1,453.74,-1.16
"7,200",1,454.22,-1.31
"7,200",1,454.35,-1.42
"7,200",1,454.68,-0.66
"7,200",1,455.15,-1.34
"7,200",1,455.36,-0.13
"7,200",1,455.61,-1.22
"7,200",1,455.76,-0.44
"7,200",1,456.14,-1.42
"7,200",1,456.6,-1.26
"7,200",1,456.73,-1.42
"7,200",1,456.96,-1.29
"7,200",1,457.27,-1.42
"7,200",1,457.45,-1.02
"7,200",1,457.71,-2.39
"7,200",1,457.79,-1.8
"7,200",1,457.96,-1.75
"7,200",1,458,-1.64
"7,200",1,458.19,-1.59
"7,200",1,458.21,-1.8
"7,200",1,458.5,-1.58
"7,200",1,458.56,-1.64
"7,200",1,459.05,-1.8
"7,200",1,459.21,-0.55
"7,200",1,459.28,-0.4
"7,200",1,459.34,-1.12
"7,200",1,459.5,-1.09
"7,200",1,459.72,-0.69
"7,200",1,459.83,-0.53
"7,200",1,460.18,-1.85
"7,200",1,460.58,1
"7,200",1,460.59,-1.15
"7,200",1,460.67,-0.95
"7,200",1,460.84,-0.93
"7,200",1,461.21,-0.93
"7,200",1,461.25,-0.93
"7,200",1,461.48,-0.76
"7,200",1,462.08,-0.58
"7,200",1,462.65,-1.14
"7,200",1,462.69,-1.04
"7,200",1,462.96,-0.86
"7,200",1,463.1,-0.68
"7,200",1,463.41,-0.91
"7,200",1,464.1,-0.61
"7,200",1,464.21,-1.21
"7,200",1,464.5,-1.43
"7,200",1,465.28,-1.09
"7,200",1,465.66,-0.9
"7,200",1,466.17,-0.99
"7,200",1,466.29,-0.93
"7,200",1,466.46,-0.86
"7,200",1,466.77,-1.2
"7,200",1,466.86,-0.9
"7,200",1,467.05,-0.8
"7,200",1,467.22,-0.59
"7,200",1,467.41,-1.17
"7,200",1,467.52,-0.99
"7,200",1,467.64,-0.69
"7,200",1,467.82,-1.29
"7,200",1,467.89,-1
"7,200",1,468.2,-1.27
"7,200",1,468.42,-0.61
"7,200",1,468.99,-1.22
"7,200",1,469.31,-1.36
"7,200",1,469.5,-1.22
"7,200",1,469.8,-1.38
"7,200",1,469.94,-1.33
"7,200",1,470.08,-1.4
"7,200",1,470.25,-1.27
"7,200",1,470.48,-1.45
"7,200",1,470.83,-1.09
"7,200",1,471.31,-1.3
"7,200",1,471.45,-1.15
"7,200",1,471.56,-0.85
"7,200",1,471.71,-0.59
"7,200",1,472.04,-0.63
"7,200",1,472.24,-0.79
"7,200",1,472.57,-1.42
"7,200",1,472.76,-1
"7,200",1,472.88,-0.96
"7,200",1,473.07,-1.18
"7,200",1,473.14,-1.3
"7,200",1,473.33,-1.2
"7,200",1,473.45,-1.1
"7,200",1,473.52,-1.03
"7,200",1,473.91,-0.9
"7,200",1,474.02,-0.7
"7,200",1,474.18,-0.59
"7,200",1,474.33,-0.81
"7,200",1,474.51,-1.04
"7,200",1,474.7,-0.99
"7,200",1,474.98,-0.45
"7,200",1,475.1,-0.63
"7,200",1,475.23,-0.49
"7,200",1,475.33,-0.4
"7,200",1,475.43,-0.27
"7,200",1,475.57,-0.23
"7,200",1,475.91,-0.03
"7,200",1,476.06,-0.05
"7,200",1,476.23,-1.02
"7,200",1,476.86,-0.78
"7,200",1,476.92,-0.78
"7,200",1,477.03,-0.82
"7,200",1,477.16,-0.79
"7,200",1,477.4,-0.74
"7,200",1,477.61,-0.68
"7,200",1,477.68,-0.55
"7,200",1,477.76,-0.46
"7,200",1,477.82,-0.41
"7,200",1,477.97,-0.29
"7,200",1,478.11,-0.89
"7,200",1,478.22,-1.43
"7,200",1,478.29,-1.39
"7,200",1,478.48,-1.19
"7,200",1,478.56,-0.3
"7,200",1,478.63,0
"7,200",1,478.75,-0.88
"7,200",1,478.95,-1.12
"7,200",1,479.11,-1.27
"7,200",1,479.38,-1.34
"7,200",1,479.48,-1.27
"7,200",1,479.53,-1.01
"7,200",1,479.85,-1.3
"7,200",1,480.05,-1.04
"7,200",1,480.25,-1.42
"7,200",1,480.38,-1.04
"7,200",1,480.51,-1.39
"7,200",1,480.65,-1.3
"7,200",1,480.95,-1.42
"7,200",1,481.24,-1.23
"7,200",1,481.57,-1.4
"7,200",1,481.88,-1.3
"7,200",1,481.99,-1.42
"7,200",1,482.15,-1.31
"7,200",1,482.39,-1.42
"7,200",1,483.1,-1.39
"7,200",1,483.28,-1.39
"7,200",1,483.39,-1.33
"7,200",1,483.49,-1.4
"7,200",1,484.07,-0.7
"7,200",1,484.31,-1.37
"7,200",1,484.6,-0.39
"7,200",1,484.79,-1.15
"7,200",1,484.91,-0.99
"7,200",1,484.98,-0.46
"7,200",1,485.15,-1.37
"7,200",1,485.39,-1.32
"7,200",1,485.44,-1.33
"7,200",1,485.51,-0.33
"7,200",1,485.81,-0.93
"7,200",1,486.16,-0.91
"7,200",1,486.24,-0.5
"7,200",1,486.82,-1.35
"7,200",1,486.86,-1.47
"7,200",1,487.05,-0.75
"7,200",1,487.47,-0.95
"7,200",1,487.61,-0.88
"7,200",1,488.56,-1.26
"7,200",1,489.17,0
"7,200",1,489.34,0.59
"7,200",1,489.55,0
"7,200",1,490.16,0.27
"7,200",1,490.64,0.22
"7,200",1,490.85,0.6
"7,200",1,491.12,0.4
"7,200",1,491.24,0.16
"7,200",1,491.64,0.12
"7,200",1,491.9,-0.44
"7,200",1,492.21,0.77
"7,200",1,492.91,0.74
"7,200",1,493.13,0.08
"7,200",1,493.58,-0.22
"7,200",1,493.78,-0.42
"7,200",1,494.01,-0.23
"7,200",1,494.19,0
"7,200",1,494.43,0.51
"7,200",1,494.56,0.6
"7,200",1,494.66,0.56
"7,200",1,494.85,-0.5
"7,200",1,495.22,-0.46
"7,200",1,495.47,-0.96
"7,200",1,495.75,-0.91
"7,200",1,495.83,0
"7,200",1,496.03,-0.45
"7,200",1,496.37,-1.27
"7,200",1,496.54,-1.42
"7,200",1,496.65,-1.22
"7,200",1,497.12,-0.64
"7,200",1,497.36,-1.11
"7,200",1,497.73,-1.25
"7,200",1,497.95,-1.24
"7,200",1,498.09,-0.97
"7,200",1,498.46,-1
"7,200",1,498.67,-1.14
"7,200",1,498.89,-1.16
"7,200",1,499.06,-1.13
"7,200",1,499.25,-1.01
"7,200",1,499.45,-1.21
"7,200",1,499.61,-1.03
"7,200",1,499.71,-1.01
"7,200",1,499.99,-0.9
"7,200",1,500.59,-0.82
"7,200",1,500.74,-0.35
"7,200",1,500.94,-0.85
"7,200",1,501.12,-0.47
"7,200",1,501.22,-0.41
"7,200",1,501.45,-0.6
"7,200",1,501.85,-0.41
"7,200",1,502.18,-0.4
"7,200",1,502.42,-0.32
"7,200",1,502.91,0
"7,200",1,503.21,0.37
"7,200",1,503.5,0.09
"7,200",1,503.91,0
"7,200",1,504.03,0.06
"7,200",1,504.52,0.18
"7,200",1,504.88,0.26
"7,200",1,505.08,0.17
"7,200",1,505.25,0.12
"7,200",1,505.62,0.37
"7,200",1,505.88,0.2
"7,200",1,506,0.3
"7,200",1,506.4,0
"7,200",1,506.62,-0.44
"7,200",1,506.71,0
"7,200",1,507.33,0.29
"7,200",1,507.67,0.43
"7,200",1,507.97,0.47
"7,200",1,508.3,0.35
"7,200",1,508.39,0
"7,200",1,508.51,0.53
"7,200",1,508.61,0.82
"7,200",1,508.79,0.75
"7,200",1,508.97,0.8
"7,200",1,509.16,0.86
"7,200",1,509.35,0.66
"7,200",1,509.74,0.64
"7,200",1,510.23,0.5
"7,200",1,510.52,0.39
"7,200",1,510.72,0.5
"7,200",1,510.83,0.67
"7,200",1,511.36,0.86
"7,200",1,511.57,0.73
"7,200",1,511.8,0.99
"7,200",1,512.12,0.73
"7,200",1,512.28,0.4
"7,200",1,512.66,0.84
"7,200",1,512.76,0.93
"7,200",1,512.87,0.98
"7,200",1,513.07,0.71
"7,200",1,513.16,0.3
"7,200",1,513.35,0.24
"7,200",1,513.82,0
"7,200",1,514.54,-1.69
"7,200",1,514.71,-1.79
"7,200",1,515.12,-1.74
"7,200",1,515.53,-1.71
"7,200",1,515.59,-1.79
"7,200",1,516.2,-1.5
"7,200",1,516.41,-0.45
"7,200",1,516.64,-1.69
"7,200",1,516.77,-1.82
"7,200",1,516.84,-1.49
"7,200",1,517.05,-1.66
"7,200",1,517.12,-1.79
"7,200",1,517.38,-1.79
"7,200",1,517.7,-1.58
"7,200",1,517.78,-1.8
"7,200",1,517.91,-1.58
"7,200",1,518.01,-1.81
"7,200",1,518.24,-1.64
"7,200",1,518.26,-1.48
"7,200",1,518.39,-1.58
"7,200",1,518.58,-1.82
"7,200",1,518.69,-1.69
"7,200",1,518.7,-1.71
"7,200",1,518.81,-1.67
"7,200",1,519.13,-1.71
"7,200",1,519.81,-1.54
"7,200",1,519.95,-1.73
"7,200",1,520.1,-1.11
"7,200",1,520.19,-1.69
"7,200",1,521.46,-0.84
"7,200",1,521.6,-1.41
"7,200",1,521.89,-0.16
"7,200",1,522.32,-1.42
"7,200",1,522.52,-1.33
"7,200",1,522.67,-1.46
"7,200",1,522.79,-1.42
"7,200",1,523.07,-1.32
"7,200",1,523.18,-1.41
"7,200",1,523.56,-0.62
"7,200",1,523.86,-1.42
"7,200",1,523.94,-1.35
"7,200",1,524.26,-1.41
"7,200",1,524.69,-1.37
"7,200",1,524.8,-1.46
"7,200",1,524.85,-0.64
"7,200",1,525.06,-1.41
"7,200",1,525.44,-1.37
"7,200",1,525.68,0
"7,200",1,525.96,-0.21
"7,200",1,526.34,-0.55
"7,200",1,526.41,-0.8
"7,200",1,526.65,-1.37
"7,200",1,526.8,-0.41
"7,200",1,527.22,-0.87
"7,200",1,527.65,-1.42
"7,200",1,527.8,-1.4
"7,200",1,528.49,-1.41
"7,200",1,529.64,-0.24
"7,200",1,529.78,-0.88
"7,200",1,530.03,-1.04
"7,200",1,530.32,-1.23
"7,200",1,530.66,-1.11
"7,200",1,531.44,-1.21
"7,200",1,531.81,-1.19
"7,200",1,532.07,-1.37
"7,200",1,532.3,-0.64
"7,200",1,532.43,-0.85
"7,200",1,532.75,-0.85
"7,200",1,533.05,-0.75
"7,200",1,533.33,-1.33
"7,200",1,533.74,-0.49
"7,200",1,533.97,-0.37
"7,200",1,534.12,-0.89
"7,200",1,534.4,-1.21
"7,200",1,534.83,-1.12
"7,200",1,534.92,-1.15
"7,200",1,535.17,-1.28
"7,200",1,535.32,-1.34
"7,200",1,535.54,-1.06
"7,200",1,536.05,-1.41
"7,200",1,536.87,-1.41
"7,200",1,537.26,-1.33
"7,200",1,537.44,-0.56
"7,200",1,537.58,-1.33
"7,200",1,537.73,-1.41
"7,200",1,538.16,-0.06
"7,200",1,538.37,-1.42
"7,200",1,540.06,-0.4
"7,200",1,540.19,-0.93
"7,200",1,540.38,-1.19
"7,200",1,541.29,-1.02
"7,200",1,541.51,-1.4
"7,200",1,541.99,-0.54
"7,200",1,542.54,-1.07
"7,200",1,542.92,-0.3
"7,200",1,543.51,-1.41
"7,200",1,543.76,-1.37
"7,200",1,545.09,-1.42
"7,200",1,545.76,-0.55
"7,200",1,546.04,-1.41
"7,200",1,546.12,-1.51
"7,200",1,546.36,-0.23
"7,200",1,546.52,-1.04
"7,200",1,547.06,-1.05
"7,200",1,547.21,-0.59
"7,200",1,547.86,-1.77
"7,200",1,548.03,-0.91
"7,200",1,548.09,-0.72
"7,200",1,548.29,-0.63
"7,200",1,548.44,-0.75
"7,200",1,548.57,-0.42
"7,200",1,548.78,-1.42
"7,200",1,549.22,-0.12
"7,200",1,549.38,-1.33
"7,200",1,549.74,-1.1
"7,200",1,549.95,-0.26
"7,200",1,550.31,-1.41
"7,200",1,550.45,-1.27
"7,200",1,550.64,-1.41
"7,200",1,551.15,-1.35
"7,200",1,551.38,-1.42
"7,200",1,551.61,-1.11
"7,200",1,551.92,-0.79
"7,200",1,552.24,-1.36
"7,200",1,552.32,-1.61
"7,200",1,552.5,-1.52
"7,200",1,552.59,-1
"7,200",1,552.84,-1.14
"7,200",1,553.45,-1.05
"7,200",1,553.72,-0.89
"7,200",1,553.87,-1.13
"7,200",1,554.18,-0.96
"7,200",1,554.62,-0.92
"7,200",1,554.7,-1.2
"7,200",1,555.11,-1.11
"7,200",1,555.53,-1.14
"7,200",1,555.81,-1.03
"7,200",1,556.39,-1.1
"7,200",1,556.68,-1.06
"7,200",1,556.89,-1.02
"7,200",1,557.27,-1.09
"7,200",1,557.77,-0.6
"7,200",1,557.9,-1.06
"7,200",1,558.49,-1.1
"7,200",1,558.74,-0.3
"7,200",1,558.96,-0.84
"7,200",1,559.24,-1.27
"7,200",1,559.47,-0.42
"7,200",1,559.65,-1.39
"7,200",1,560.27,-1.08
"7,200",1,560.52,-0.98
"7,200",1,561.08,-1.06
"7,200",1,561.26,-0.97
"7,200",1,561.61,-0.89
"7,200",1,561.95,-0.65
"7,200",1,562.21,-0.86
"7,200",1,562.45,-0.86
"7,200",1,562.68,0
"7,200",1,562.96,-1.18
"7,200",1,563.16,-1.17
"7,200",1,563.59,0
"7,200",1,563.67,-0.92
"7,200",1,563.86,-0.91
"7,200",1,564.39,-7.50E-03
"7,200",1,564.63,-0.36
"7,200",1,564.72,-0.07
"7,200",1,564.8,0.06
"7,200",1,564.88,-0.26
"7,200",1,565.03,1.44
"7,200",1,565.64,0.33
"7,200",1,566.27,0.79
"7,200",1,566.54,0.86
"7,200",1,566.62,0.71
"7,200",1,566.72,0.79
"7,200",1,566.77,0.58
"7,200",1,566.96,-0.27
"7,200",1,567.15,-0.5
"7,200",1,567.95,0.18
"7,200",1,568.63,0.5
"7,200",1,569.2,-0.97
"7,200",1,569.47,-0.99
"7,200",1,569.67,-0.98
"7,200",1,569.99,-0.98
"7,200",1,570.99,-0.97
"7,200",1,571.13,0.23
"7,200",1,571.66,0
"7,200",1,572.18,0.51
"7,200",1,572.54,0.14
"7,200",1,572.69,-0.5
"7,200",1,572.84,-0.84
"7,200",1,573.36,0
"7,200",1,573.92,0.36
"7,200",1,574.13,1.02
"7,200",1,574.69,0
"7,200",1,575.48,-1.18
"7,200",1,575.87,0
"7,200",1,576.41,-0.53
"7,200",1,576.7,0.04
"7,200",1,577,-0.23
"7,200",1,577.11,0
"7,200",1,577.56,0.37
"7,200",1,577.73,0.15
"7,200",1,578.22,1.1
"7,200",1,578.43,1.28
"7,200",1,578.6,1.35
"7,200",1,579.69,1.4
"7,200",1,580.64,1.39
"7,200",1,580.69,0.96
"7,200",1,580.99,1.39
"7,200",1,581.94,1.44
"7,200",1,582.03,1.39
"7,200",1,582.36,1.5
"7,200",1,582.57,1.39
"7,200",1,582.97,1.5
"7,200",1,583.12,1.4
"7,200",1,583.36,1.5
"7,200",1,583.55,1.39
"7,200",1,583.97,1.5
"7,200",1,584.19,1.39
"7,200",1,584.41,1.31
"7,200",1,584.47,1.39
"7,200",1,584.92,1.31
"7,200",1,585.26,0.72
"7,200",1,585.79,1.05
"7,200",1,586.2,1.4
"7,200",1,586.58,0.99
"7,200",1,586.69,1.4
"7,200",1,586.79,1.3
"7,200",1,586.87,1.4
"7,200",1,587.08,1.02
"7,200",1,587.25,1.3
"7,200",1,587.72,1.39
"7,200",1,588.12,1.03
"7,200",1,588.28,1.41
"7,200",1,588.43,1.49
"7,200",1,588.6,1.39
"7,200",1,589.07,1.5
"7,200",1,589.18,1.42
"7,200",1,589.88,1.38
"7,200",1,590.33,1.93
"7,200",1,591.45,1.14
"7,200",1,592.7,1.36
"7,200",1,593.04,1.4
"7,200",1,593.33,1.45
"7,200",1,593.8,1.72
"7,200",1,593.88,1.33
"7,200",1,604.57,1.26
"7,200",1,604.76,1.24
"7,200",1,605.32,1.4
"7,200",1,607.39,0.31
"7,200",1,607.77,0.75
"7,200",1,608.3,0.49
"7,200",1,608.68,0
"7,200",1,608.84,-0.39
"7,200",1,609.02,-0.52
"7,200",1,609.11,-0.49
"7,200",1,609.24,-0.79
"7,200",1,609.46,-0.78
"7,200",1,609.66,-0.63
"7,200",1,610,-0.92
"7,200",1,610.26,-0.88
"7,200",1,610.8,-0.97
"7,200",1,611.07,-0.97
"7,200",1,611.43,-1
"7,200",1,611.91,-0.99
"7,200",1,612.1,-0.99
"7,200",1,613.27,-1.01
"7,200",1,613.41,-0.99
"7,200",1,613.85,-0.99
"7,200",1,617.73,-0.97
"7,200",1,618.07,-1.07
"7,200",1,618.28,-0.95
"7,200",1,618.6,-0.75
"7,200",1,619.23,-1
"7,200",1,622.78,-0.94
"7,200",1,623,-1.04
"7,200",1,623.31,-0.94
"7,200",1,623.47,-1.11
"7,200",1,623.71,-1.01
"7,200",1,623.89,-1.04
"7,200",1,624.48,-1.44
"7,200",1,624.8,-0.87
"7,200",1,624.99,-0.78
"7,200",1,625.24,-0.84
"7,200",1,625.37,-0.92
"7,200",1,625.84,-0.85
"7,200",1,626.01,-0.69
"7,200",1,626.66,-0.95
"7,200",1,626.83,-1.05
"7,200",1,627.02,-0.98
"7,200",1,627.21,-0.61
"7,200",1,627.37,-0.51
"7,200",1,627.53,-0.7
"7,200",1,627.79,-0.78
"7,200",1,628.51,-0.62
"7,200",1,628.72,-1.01
"7,200",1,629,-0.92
"7,200",1,629.28,-0.4
"7,200",1,629.59,-0.53
"7,200",1,629.76,-0.86
"7,200",1,629.95,-1.15
"7,200",1,630.23,-0.98
"7,200",1,630.55,-0.88
"7,200",1,630.88,-0.81
"7,200",1,631.18,-0.73
"7,200",1,631.41,-0.8
"7,200",1,631.59,-0.73
"7,200",1,631.75,-0.45
"7,200",1,631.92,-0.57
"7,200",1,632.05,-0.9
"7,200",1,632.37,-0.72
"7,200",1,632.62,-0.94
"7,200",1,632.79,-0.94
"7,200",1,632.82,-0.77
"7,200",1,633.07,-0.73
"7,200",1,633.28,-0.76
"7,200",1,633.45,-0.72
"7,200",1,633.55,-0.76
"7,200",1,633.77,-0.74
"7,200",1,634.21,-0.89
"7,200",1,634.3,-0.97
"7,200",1,634.44,-1.03
"7,200",1,634.78,-0.66
"7,200",1,634.93,-0.7
"7,200",1,635.08,-0.64
"7,200",1,635.23,-0.88
"7,200",1,635.36,-0.86
"7,200",1,635.82,-0.97
"7,200",1,636.24,-1
"7,200",1,636.41,-0.89
"7,200",1,636.99,-0.94
"7,200",1,637.33,-0.83
"7,200",1,637.75,-0.94
"7,200",1,637.99,-0.84
"7,200",1,638.38,-0.9
"7,200",1,638.83,-0.73
"7,200",1,638.94,-0.79
"7,200",1,639.13,-0.74
"7,200",1,639.62,-0.61
"7,200",1,639.85,-0.88
"7,200",1,640.04,-0.92
"7,200",1,640.33,-0.82
"7,200",1,640.48,-0.67
"7,200",1,640.68,-0.77
"7,200",1,640.95,-1
"7,200",1,641.25,-0.76
"7,200",1,641.43,-0.71
"7,200",1,641.71,-0.75
"7,200",1,641.97,-0.69
"7,200",1,642.13,-0.82
"7,200",1,642.3,-0.71
"7,200",1,642.43,-0.78
"7,200",1,642.62,-0.64
"7,200",1,642.77,-0.43
"7,200",1,642.91,-0.52
"7,200",1,643.1,-0.72
"7,200",1,643.24,-0.71
"7,200",1,643.58,-0.71
"7,200",1,643.83,-0.63
"7,200",1,643.93,-0.75
"7,200",1,644.23,-0.75
"7,200",1,645.02,-0.83
"7,200",1,645.4,-0.81
"7,200",1,646.23,-0.7
"7,200",1,646.63,-0.62
"7,200",1,646.88,-0.68
"7,200",1,647.18,-0.81
"7,200",1,647.51,-0.87
"7,200",1,647.94,-0.95
"7,200",1,648.13,-0.55
"7,200",1,648.3,-0.47
"7,200",1,648.43,-0.71
"7,200",1,648.75,-0.68
"7,200",1,649.04,-0.73
"7,200",1,649.23,-0.64
"7,200",1,649.36,-0.65
"7,200",1,649.57,-0.64
"7,200",1,649.83,-0.68
"7,200",1,650.14,-1.02
"7,200",1,650.46,-0.74
"7,200",1,650.57,-0.48
"7,200",1,650.78,-0.42
"7,200",1,651,-0.35
"7,200",1,651.33,-0.33
"7,200",1,651.77,-0.3
"7,200",1,651.97,0
"7,200",1,652.53,0.42
"7,200",1,652.69,0.54
"7,200",1,652.9,0.44
"7,200",1,653,0.37
"7,200",1,653.57,0.46
"7,200",1,653.62,0.43
"7,200",1,654,0.31
"7,200",1,654,0.21
"7,200",1,654.34,0.19
"7,200",1,654.59,0.35
"7,200",1,654.8,0.18
"7,200",1,655.02,0.15
"7,200",1,655.33,0.09
"7,200",1,655.48,-0.16
"7,200",1,655.69,-0.18
"7,200",1,655.99,-0.13
"7,200",1,656.29,-0.31
"7,200",1,656.65,-0.5
"7,200",1,656.84,-0.57
"7,200",1,656.99,-0.66
"7,200",1,657.2,-0.9
"7,200",1,657.79,-0.92
"7,200",1,657.98,-0.87
"7,200",1,658.24,-0.73
"7,200",1,658.37,-0.45
"7,200",1,658.47,-0.19
