LS,BMP,EMP,BegState,EndState,PASS SPEED,FREIGHT SPEED,TRACKS
1,392.9,413.7,"CRESTON, IA","CORNING, IA",79,60,1
1,392.9,413.7,"CRESTON, IA","CORNING, IA",79,60,1
1,392.9,413.7,"CRESTON, IA","CORNING, IA",79,60,1
1,392.9,413.7,"CRESTON, IA","CORNING, IA",79,60,1
1,392.9,413.7,"CRESTON, IA","CORNING, IA",79,60,1
1,413.7,427.4,"CORNING, IA","VILLISCA, IA",79,60,1
1,413.7,427.4,"CORNING, IA","VILLISCA, IA",79,60,1
1,413.7,427.4,"CORNING, IA","VILLISCA, IA",79,60,1
1,413.7,427.4,"CORNING, IA","VILLISCA, IA",79,60,1
1,413.7,427.4,"CORNING, IA","VILLISCA, IA",79,60,1
1,413.7,427.4,"CORNING, IA","VILLISCA, IA",79,60,1
1,413.7,427.4,"CORNING, IA","VILLISCA, IA",79,60,1
1,413.7,427.4,"CORNING, IA","VILLISCA, IA",79,60,1
1,413.7,427.4,"CORNING, IA","VILLISCA, IA",79,60,1
1,413.7,427.4,"CORNING, IA","VILLISCA, IA",79,60,1
1,413.7,427.4,"CORNING, IA","VILLISCA, IA",79,60,1
1,413.7,427.4,"CORNING, IA","VILLISCA, IA",79,60,1
1,413.7,427.4,"CORNING, IA","VILLISCA, IA",79,60,1
1,413.7,427.4,"CORNING, IA","VILLISCA, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,427.4,442.4,"VILLISCA, IA","RED OAK, IA",79,60,1
1,442.4,447.5,"RED OAK, IA","MCPHERSON, IA",79,60,2
1,442.4,447.5,"RED OAK, IA","MCPHERSON, IA",79,60,2
1,442.4,447.5,"RED OAK, IA","MCPHERSON, IA",79,60,2
1,442.4,447.5,"RED OAK, IA","MCPHERSON, IA",79,60,2
1,442.4,447.5,"RED OAK, IA","MCPHERSON, IA",79,60,2
1,447.5,451.6,"MCPHERSON, IA","EMERSON, IA",79,60,2
1,447.5,451.6,"MCPHERSON, IA","EMERSON, IA",79,60,2
1,447.5,451.6,"MCPHERSON, IA","EMERSON, IA",79,60,2
1,447.5,451.6,"MCPHERSON, IA","EMERSON, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1,451.6,475.14,"EMERSON, IA","PACIFIC JCT, IA",79,60,2
1001,0,3.9,"KANCITY 19TH, MO","ROSEDALE, KS",N/A,20,1
1001,0,3.9,"KANCITY 19TH, MO","ROSEDALE, KS",N/A,20,1
1001,0,3.9,"KANCITY 19TH, MO","ROSEDALE, KS",N/A,20,1
1001,3.9,8.4,"ROSEDALE, KS","MERRIAM, KS",N/A,40,1
1001,3.9,8.4,"ROSEDALE, KS","MERRIAM, KS",N/A,40,1
1001,3.9,8.4,"ROSEDALE, KS","MERRIAM, KS",N/A,40,1
1001,3.9,8.4,"ROSEDALE, KS","MERRIAM, KS",N/A,40,1
1001,3.9,8.4,"ROSEDALE, KS","MERRIAM, KS",N/A,40,1
1001,8.4,13.9,"MERRIAM, KS","LENEXA, KS",N/A,50,1
1001,8.4,13.9,"MERRIAM, KS","LENEXA, KS",N/A,50,1
1001,8.4,13.9,"MERRIAM, KS","LENEXA, KS",N/A,50,1
1001,8.4,13.9,"MERRIAM, KS","LENEXA, KS",N/A,50,1
1001,8.4,13.9,"MERRIAM, KS","LENEXA, KS",N/A,50,1
1001,13.9,16.5,"LENEXA, KS","CHARLIE, KS",N/A,60,2
1001,13.9,16.5,"LENEXA, KS","CHARLIE, KS",N/A,60,2
1001,13.9,16.5,"LENEXA, KS","CHARLIE, KS",N/A,60,2
1001,16.5,20.5,"CHARLIE, KS","OLATHEBN, KS",N/A,60,1
1001,16.5,20.5,"CHARLIE, KS","OLATHEBN, KS",N/A,60,1
1001,16.5,20.5,"CHARLIE, KS","OLATHEBN, KS",N/A,60,1
1001,16.5,20.5,"CHARLIE, KS","OLATHEBN, KS",N/A,60,1
1001,20.5,24.8,"OLATHEBN, KS","MOSS, KS",N/A,60,1
1001,20.5,24.8,"OLATHEBN, KS","MOSS, KS",N/A,60,1
1001,20.5,24.8,"OLATHEBN, KS","MOSS, KS",N/A,60,1
1001,20.5,24.8,"OLATHEBN, KS","MOSS, KS",N/A,60,1
1001,24.8,26.5,"MOSS, KS","BONITA, KS",N/A,60,1
1001,24.8,26.5,"MOSS, KS","BONITA, KS",N/A,60,1
1001,26.5,30.1,"BONITA, KS","SPRING HILL, KS",N/A,60,1
1001,26.5,30.1,"BONITA, KS","SPRING HILL, KS",N/A,60,1
1001,26.5,30.1,"BONITA, KS","SPRING HILL, KS",N/A,60,1
1001,26.5,30.1,"BONITA, KS","SPRING HILL, KS",N/A,60,1
1001,30.1,36.2,"SPRING HILL, KS","HILLSDALE, KS",N/A,60,1
1001,30.1,36.2,"SPRING HILL, KS","HILLSDALE, KS",N/A,60,1
1001,30.1,36.2,"SPRING HILL, KS","HILLSDALE, KS",N/A,60,1
1001,30.1,36.2,"SPRING HILL, KS","HILLSDALE, KS",N/A,60,1
1001,30.1,36.2,"SPRING HILL, KS","HILLSDALE, KS",N/A,60,1
1001,30.1,36.2,"SPRING HILL, KS","HILLSDALE, KS",N/A,60,1
1001,36.2,42.9,"HILLSDALE, KS","PAOLA, KS",N/A,60,1
1001,36.2,42.9,"HILLSDALE, KS","PAOLA, KS",N/A,60,1
1001,36.2,42.9,"HILLSDALE, KS","PAOLA, KS",N/A,60,1
1001,36.2,42.9,"HILLSDALE, KS","PAOLA, KS",N/A,60,1
1001,36.2,42.9,"HILLSDALE, KS","PAOLA, KS",N/A,60,1
1001,36.2,42.9,"HILLSDALE, KS","PAOLA, KS",N/A,60,1
1001,42.9,54.2,"PAOLA, KS","FONTANA, KS",N/A,60,1
1001,42.9,54.2,"PAOLA, KS","FONTANA, KS",N/A,60,1
1001,42.9,54.2,"PAOLA, KS","FONTANA, KS",N/A,60,1
1001,42.9,54.2,"PAOLA, KS","FONTANA, KS",N/A,60,1
1001,42.9,54.2,"PAOLA, KS","FONTANA, KS",N/A,60,1
1001,42.9,54.2,"PAOLA, KS","FONTANA, KS",N/A,60,1
1001,42.9,54.2,"PAOLA, KS","FONTANA, KS",N/A,60,1
1001,42.9,54.2,"PAOLA, KS","FONTANA, KS",N/A,60,1
1001,42.9,54.2,"PAOLA, KS","FONTANA, KS",N/A,60,1
1001,42.9,54.2,"PAOLA, KS","FONTANA, KS",N/A,60,1
1001,42.9,54.2,"PAOLA, KS","FONTANA, KS",N/A,60,1
1001,42.9,54.2,"PAOLA, KS","FONTANA, KS",N/A,60,1
1001,54.2,61.7,"FONTANA, KS","LA CYGNE, KS",N/A,60,1
1001,54.2,61.7,"FONTANA, KS","LA CYGNE, KS",N/A,60,1
1001,54.2,61.7,"FONTANA, KS","LA CYGNE, KS",N/A,60,1
1001,54.2,61.7,"FONTANA, KS","LA CYGNE, KS",N/A,60,1
1001,54.2,61.7,"FONTANA, KS","LA CYGNE, KS",N/A,60,1
1001,54.2,61.7,"FONTANA, KS","LA CYGNE, KS",N/A,60,1
1001,54.2,61.7,"FONTANA, KS","LA CYGNE, KS",N/A,60,1
1001,61.7,74,"LA CYGNE, KS","PLEASANTON, KS",N/A,60,1
1001,61.7,74,"LA CYGNE, KS","PLEASANTON, KS",N/A,60,1
1001,61.7,74,"LA CYGNE, KS","PLEASANTON, KS",N/A,60,1
1001,61.7,74,"LA CYGNE, KS","PLEASANTON, KS",N/A,60,1
1001,61.7,74,"LA CYGNE, KS","PLEASANTON, KS",N/A,60,1
1001,61.7,74,"LA CYGNE, KS","PLEASANTON, KS",N/A,60,1
1001,61.7,74,"LA CYGNE, KS","PLEASANTON, KS",N/A,60,1
1001,61.7,74,"LA CYGNE, KS","PLEASANTON, KS",N/A,60,1
1001,61.7,74,"LA CYGNE, KS","PLEASANTON, KS",N/A,60,1
1001,61.7,74,"LA CYGNE, KS","PLEASANTON, KS",N/A,60,1
1001,61.7,74,"LA CYGNE, KS","PLEASANTON, KS",N/A,60,1
1001,61.7,74,"LA CYGNE, KS","PLEASANTON, KS",N/A,60,1
1001,61.7,74,"LA CYGNE, KS","PLEASANTON, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,74,91.7,"PLEASANTON, KS","HAMMOND, KS",N/A,60,1
1001,91.7,102.64,"HAMMOND, KS","EDWARD, KS",N/A,60,2
1001,91.7,102.64,"HAMMOND, KS","EDWARD, KS",N/A,60,2
1001,91.7,102.64,"HAMMOND, KS","EDWARD, KS",N/A,60,2
1001,91.7,102.64,"HAMMOND, KS","EDWARD, KS",N/A,60,2
1001,91.7,102.64,"HAMMOND, KS","EDWARD, KS",N/A,60,2
1001,91.7,102.64,"HAMMOND, KS","EDWARD, KS",N/A,60,2
1001,91.7,102.64,"HAMMOND, KS","EDWARD, KS",N/A,60,2
1001,91.7,102.64,"HAMMOND, KS","EDWARD, KS",N/A,60,2
1001,91.7,102.64,"HAMMOND, KS","EDWARD, KS",N/A,60,2
1001,91.7,102.64,"HAMMOND, KS","EDWARD, KS",N/A,60,2
1001,91.7,102.64,"HAMMOND, KS","EDWARD, KS",N/A,60,2
1001,102.64,109.1,"EDWARD, KS","GARLAND, KS",N/A,60,1
1001,102.64,109.1,"EDWARD, KS","GARLAND, KS",N/A,60,1
1001,102.64,109.1,"EDWARD, KS","GARLAND, KS",N/A,60,1
1001,102.64,109.1,"EDWARD, KS","GARLAND, KS",N/A,60,1
1001,102.64,109.1,"EDWARD, KS","GARLAND, KS",N/A,60,1
1001,102.64,109.1,"EDWARD, KS","GARLAND, KS",N/A,60,1
1001,102.64,109.1,"EDWARD, KS","GARLAND, KS",N/A,60,1
1001,109.1,115.5,"GARLAND, KS","ARCADIA, KS",N/A,60,1
1001,109.1,115.5,"GARLAND, KS","ARCADIA, KS",N/A,60,1
1001,109.1,115.5,"GARLAND, KS","ARCADIA, KS",N/A,60,1
1001,109.1,115.5,"GARLAND, KS","ARCADIA, KS",N/A,60,1
1001,109.1,115.5,"GARLAND, KS","ARCADIA, KS",N/A,60,1
1001,109.1,115.5,"GARLAND, KS","ARCADIA, KS",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,115.5,131.7,"ARCADIA, KS","IANTHA, MO",N/A,60,1
1001,131.7,138.7,"IANTHA, MO","LAMARILLOR, MO",N/A,60,1
1001,131.7,138.7,"IANTHA, MO","LAMARILLOR, MO",N/A,60,1
1001,131.7,138.7,"IANTHA, MO","LAMARILLOR, MO",N/A,60,1
1001,131.7,138.7,"IANTHA, MO","LAMARILLOR, MO",N/A,60,1
1001,131.7,138.7,"IANTHA, MO","LAMARILLOR, MO",N/A,60,1
1001,131.7,138.7,"IANTHA, MO","LAMARILLOR, MO",N/A,60,1
1001,131.7,138.7,"IANTHA, MO","LAMARILLOR, MO",N/A,60,1
1001,138.7,149.4,"LAMARILLOR, MO","DIX, MO",N/A,60,1
1001,138.7,149.4,"LAMARILLOR, MO","DIX, MO",N/A,60,1
1001,138.7,149.4,"LAMARILLOR, MO","DIX, MO",N/A,60,1
1001,138.7,149.4,"LAMARILLOR, MO","DIX, MO",N/A,60,1
1001,138.7,149.4,"LAMARILLOR, MO","DIX, MO",N/A,60,1
1001,138.7,149.4,"LAMARILLOR, MO","DIX, MO",N/A,60,1
1001,138.7,149.4,"LAMARILLOR, MO","DIX, MO",N/A,60,1
1001,138.7,149.4,"LAMARILLOR, MO","DIX, MO",N/A,60,1
1001,138.7,149.4,"LAMARILLOR, MO","DIX, MO",N/A,60,1
1001,138.7,149.4,"LAMARILLOR, MO","DIX, MO",N/A,60,1
1001,138.7,149.4,"LAMARILLOR, MO","DIX, MO",N/A,60,1
1001,149.4,150.9,"DIX, MO","GOLDEN CITY, MO",N/A,60,1
1001,150.9,158.6,"GOLDEN CITY, MO","LOCKWOOD, MO",N/A,60,1
1001,150.9,158.6,"GOLDEN CITY, MO","LOCKWOOD, MO",N/A,60,1
1001,150.9,158.6,"GOLDEN CITY, MO","LOCKWOOD, MO",N/A,60,1
1001,150.9,158.6,"GOLDEN CITY, MO","LOCKWOOD, MO",N/A,60,1
1001,150.9,158.6,"GOLDEN CITY, MO","LOCKWOOD, MO",N/A,60,1
1001,150.9,158.6,"GOLDEN CITY, MO","LOCKWOOD, MO",N/A,60,1
1001,150.9,158.6,"GOLDEN CITY, MO","LOCKWOOD, MO",N/A,60,1
1001,150.9,158.6,"GOLDEN CITY, MO","LOCKWOOD, MO",N/A,60,1
1001,158.6,162,"LOCKWOOD, MO","DUMBECK, MO",N/A,60,1
1001,158.6,162,"LOCKWOOD, MO","DUMBECK, MO",N/A,60,1
1001,158.6,162,"LOCKWOOD, MO","DUMBECK, MO",N/A,60,1
1001,158.6,162,"LOCKWOOD, MO","DUMBECK, MO",N/A,60,1
1001,162,165.5,"DUMBECK, MO","GREENFIELD, MO",N/A,45,1
1001,162,165.5,"DUMBECK, MO","GREENFIELD, MO",N/A,45,1
1001,162,165.5,"DUMBECK, MO","GREENFIELD, MO",N/A,45,1
1001,165.5,170.6,"GREENFIELD, MO","PILGRIM, MO",N/A,45,1
1001,165.5,170.6,"GREENFIELD, MO","PILGRIM, MO",N/A,45,1
1001,165.5,170.6,"GREENFIELD, MO","PILGRIM, MO",N/A,45,1
1001,165.5,170.6,"GREENFIELD, MO","PILGRIM, MO",N/A,45,1
1001,165.5,170.6,"GREENFIELD, MO","PILGRIM, MO",N/A,45,1
1001,170.6,175.9,"PILGRIM, MO","EVERTON, MO",N/A,45,1
1001,170.6,175.9,"PILGRIM, MO","EVERTON, MO",N/A,45,1
1001,170.6,175.9,"PILGRIM, MO","EVERTON, MO",N/A,45,1
1001,170.6,175.9,"PILGRIM, MO","EVERTON, MO",N/A,45,1
1001,170.6,175.9,"PILGRIM, MO","EVERTON, MO",N/A,45,1
1001,175.9,183.3,"EVERTON, MO","ASH GROVE, MO",N/A,60,1
1001,175.9,183.3,"EVERTON, MO","ASH GROVE, MO",N/A,60,1
1001,175.9,183.3,"EVERTON, MO","ASH GROVE, MO",N/A,60,1
1001,175.9,183.3,"EVERTON, MO","ASH GROVE, MO",N/A,60,1
1001,175.9,183.3,"EVERTON, MO","ASH GROVE, MO",N/A,60,1
1001,175.9,183.3,"EVERTON, MO","ASH GROVE, MO",N/A,60,1
1001,175.9,183.3,"EVERTON, MO","ASH GROVE, MO",N/A,60,1
1001,175.9,183.3,"EVERTON, MO","ASH GROVE, MO",N/A,60,1
1001,183.3,194.51,"ASH GROVE, MO","ELWOOD, MO",N/A,60,1
1001,183.3,194.51,"ASH GROVE, MO","ELWOOD, MO",N/A,60,1
1001,183.3,194.51,"ASH GROVE, MO","ELWOOD, MO",N/A,60,1
1001,183.3,194.51,"ASH GROVE, MO","ELWOOD, MO",N/A,60,1
1001,183.3,194.51,"ASH GROVE, MO","ELWOOD, MO",N/A,60,1
1001,183.3,194.51,"ASH GROVE, MO","ELWOOD, MO",N/A,60,1
1001,183.3,194.51,"ASH GROVE, MO","ELWOOD, MO",N/A,60,1
1001,183.3,194.51,"ASH GROVE, MO","ELWOOD, MO",N/A,60,1
1001,183.3,194.51,"ASH GROVE, MO","ELWOOD, MO",N/A,60,1
1001,183.3,194.51,"ASH GROVE, MO","ELWOOD, MO",N/A,60,1
1001,183.3,194.51,"ASH GROVE, MO","ELWOOD, MO",N/A,60,1
1001,194.51,198.26,"ELWOOD, MO","NICHOLS, MO",N/A,60,1
1001,194.51,198.26,"ELWOOD, MO","NICHOLS, MO",N/A,60,1
1001,194.51,198.26,"ELWOOD, MO","NICHOLS, MO",N/A,60,1
1001,194.51,198.26,"ELWOOD, MO","NICHOLS, MO",N/A,60,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,203.2,219,"TEED, MO","ROGERSVILLE, MO",N/A,40,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,219,243.2,"ROGERSVILLE, MO","CEDAR GAP, MO",N/A,55,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,243.2,269.5,"CEDAR GAP, MO","MOUNTAIN GROV, MO",N/A,45,1
1001,269.5,279.1,"MOUNTAIN GROV, MO","CABOOL, MO",N/A,45,1
1001,269.5,279.1,"MOUNTAIN GROV, MO","CABOOL, MO",N/A,45,1
1001,269.5,279.1,"MOUNTAIN GROV, MO","CABOOL, MO",N/A,45,1
1001,269.5,279.1,"MOUNTAIN GROV, MO","CABOOL, MO",N/A,45,1
1001,269.5,279.1,"MOUNTAIN GROV, MO","CABOOL, MO",N/A,45,1
1001,269.5,279.1,"MOUNTAIN GROV, MO","CABOOL, MO",N/A,45,1
1001,269.5,279.1,"MOUNTAIN GROV, MO","CABOOL, MO",N/A,45,1
1001,269.5,279.1,"MOUNTAIN GROV, MO","CABOOL, MO",N/A,45,1
1001,269.5,279.1,"MOUNTAIN GROV, MO","CABOOL, MO",N/A,45,1
1001,269.5,279.1,"MOUNTAIN GROV, MO","CABOOL, MO",N/A,45,1
1001,279.1,293.3,"CABOOL, MO","WILLOW SPRING, MO",N/A,50,1
1001,279.1,293.3,"CABOOL, MO","WILLOW SPRING, MO",N/A,50,1
1001,279.1,293.3,"CABOOL, MO","WILLOW SPRING, MO",N/A,50,1
1001,279.1,293.3,"CABOOL, MO","WILLOW SPRING, MO",N/A,50,1
1001,279.1,293.3,"CABOOL, MO","WILLOW SPRING, MO",N/A,50,1
1001,279.1,293.3,"CABOOL, MO","WILLOW SPRING, MO",N/A,50,1
1001,279.1,293.3,"CABOOL, MO","WILLOW SPRING, MO",N/A,50,1
